conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/116083f9-8d05-4b2e-a15f-287b18de5f67,استخدام نظام التوزيع العالمي,released,skill/competence,cross-sector,,تشغيل نظام الحجوزات الحاسوبي أو نظام التوزيع العالمي لتسجيل أو حجز وسائل النقل ووسائل الراحة.,http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86,الوصول إلى البيانات الرقمية وتحليلها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/117373c8-f04b-4fff-8683-aebe36edac81,منصات الماكينات,released,knowledge,sector-specific,,خصائص تكوين الماكينات المطلوبة لمعالجة منتج برامج التطبيقات.,http://data.europa.eu/esco/isced-f/0613,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1177a1e9-213a-477b-b57c-364368c68b95,تصميم إلكترونيات الطاقة,released,skill/competence,occupation-specific,,"تصميم وتطوير أنظمة الإلكترونيات الدقيقة ومنتجاتها، ومكوناتها طبقًا للمواصفات. اختيار أنسب الأجهزة المساعدة للتطبيق المحدد.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,تصميم الأنظمة أو المعدات الكهربائية أو الإلكترونية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/118a9b27-1c5a-4214-b685-1a4d9e6365ea,معالجة البيانات القضائية باستخدام الحاسب الآلي,released,knowledge,sector-specific,,عملية فحص واستعادة البيانات الرقمية من مصادر للأدلة القانونية والتحقيق في الجريمة.,http://data.europa.eu/esco/isced-f/0611,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/11c56452-fcec-4b00-9695-cca4728e5048,تحليلات التسويق,released,knowledge,cross-sector,,"مجموعة عمليات استخدام البيانات لتحسين فعالية الأنشطة التسويقية. وتتضمن تحليل مقاييس مثل عائد الاستثمار (ROI) لتحديد فرص التحسين.
	",http://data.europa.eu/esco/isced-f/0414,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50,إستراتيجية أمن المعلومات,released,knowledge,sector-specific,,الخطة التي تحددها الشركة والتي تحدد أهداف وتدابير أمن المعلومات لتخفيف المخاطر وتحديد أهداف الرقابة ووضع المقاييس والمعايير مع الامتثال للمتطلبات القانونية والداخلية والتعاقدية.,http://data.europa.eu/esco/isced-f/0612,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd,تصميم نموذج التفاعل,released,skill/competence,sector-specific,,"تصميم وتطوير نموذج للتفاعل. تصميم حوار متعدد الأدوار، واستخدام النوايا الداخلية والفتحات، والتعامل مع طلبات أو ردود الحوار غير المتوقعة، تصميم مهارات متعددة الوسائط باستخدام وسيط أو عدة وسائط خدمات (مثلا الصوت، الفيديو، الأكسسوارات).
	",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,برمجة أنظمة الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/123cf7c5-6a3b-419d-be4f-49a6cc020f9f,وسائط الإعلام التفاعلية,released,knowledge,cross-sector,,"أسلوب الاتصال الذي يتم من خلال الوسائط الرقمية واستناده إلى تفاعلات العملاء. وتحدث التفاعلات مع العناصر المحوسبة (على سبيل المثال، الرسومات المتحركة والنص الرقمي والصوت).
	",http://data.europa.eu/esco/isced-f/0211,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/123ea020-9f87-495f-b8c3-15133646392b,اختبار أنظمة إدارة المعلومات الجوية المطورة,released,skill/competence,occupation-specific,,اختبار أداء النظم قبل إصدارها واختبار التأثيرات المحتملة وتوقع الناتج النهائي.,http://data.europa.eu/esco/skill/e743a3f3-ba4a-4dab-99a6-6321dba6b502 | http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,الحفاظ على تحديث خدمات إدارة معلومات الطيران | تركيب الأجزاء الخشبية والمعدنية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/126da6db-593e-4dd2-b35d-86f599a622f6,خلط الأحبار,released,skill/competence,sector-specific,,إدارة موزعًا بمساعدة الحاسوب والذي يخلط درجات الحبر المختلفة للحصول على اللون المطلوب.,http://data.europa.eu/esco/skill/bf4822d3-1f66-499d-afc9-151a9ba33e58,إعداد المخاليط أو المحاليل
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/12b7d5a1-1ad4-45dc-b0fa-b31d1eb2c79a,الاحتفاظ بقاعدة بيانات للتسعير,released,skill/competence,occupation-specific,,الاحتفاظ بقاعدة البيانات الداخلية والخارجية للتأكد من أن كافة بيانات التسعير دقيقة ومحدَّثة دائمًا.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,استخدام قواعد البيانات | إدارة المعلومات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/12c82224-6394-4c3c-9831-2a8198ed1274,برنامج التعرف البصري على الحروف,released,knowledge,cross-sector,,البرنامج الذي يحول إلكترونيًا الصور المطبوعة إلى نص مُشفر آليًا بحيث يمكن تخزين المستندات إلكترونيًا وتحريرها وعرضها رقميًا.,http://data.europa.eu/esco/isced-f/0613,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/13666d7d-41a8-42b6-80ba-34ea6a64667f,تحريك الجزيئات,released,knowledge,occupation-specific,,"مجال تحريك الجزيئات، وهي تقنية للرسوم المتحركة تُستخدم فيها أعداد كبيرة من الكائنات الرسومية لمحاكاة الظواهر، مثل ألسنة اللهب والانفجارات و""الظواهر الغامضة"" التي يصعب إعادة إنتاجها باستخدام طرق التقديم التقليدية.",http://data.europa.eu/esco/isced-f/0211,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,الأساسيات البصرية,released,knowledge,sector-specific,,تقنيات ومبادئ تطوير البرامج، مثل التحليل والخوارزميات والترميز واختبار وجمع نماذج البرمجة في Visual Basic.,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/14029d35-3831-4176-be75-da64e6024e6f,أنظمة الإنذار,released,knowledge,occupation-specific,,أنظمة الأمن في المباني وعلى الممتلكات التي تعمل تلقائيًا على التنبيه التلقائي لشركات الأمن أو إنتاج إشارات صوتية أو صوتية-مرئية عند اكتشاف اقتحام الممتلكات أو سرقتها أو تلفها.,http://data.europa.eu/esco/isced-f/1032,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/14062e1c-6540-4cb6-b343-ad419e3d10ac,مكونات سلسلة الكتل,released,knowledge,sector-specific,,"دراسة مكونات ومفاهيم سلسلة الكتل الأساسية مثل شبكات الأقران، والعقود الذكية، والعضويات، والأحداث، والسجلات، وتكامل النظام، والحافظات، وإدارة النظام.
	",http://data.europa.eu/esco/isced-f/0612,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c,ذكاء الأعمال,released,knowledge,cross-sector,,الأدوات المستخدمة لتحويل كميات كبيرة من البيانات الأولية إلى معلومات عمل ذات صلة ومفيدة.,http://data.europa.eu/esco/isced-f/0413,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/14525f24-afb4-4a4e-80a7-facf27080cdd,ادارة المكتبات الرقمية,released,skill/competence,sector-specific,,جمع المحتوى الرقمي دائم الوصول وإدارته والمحافظة عليه وعرض وظائف البحث المتخصص واسترجاع البيانات على الفئات المستهدفة من المستخدمين.,http://data.europa.eu/esco/skill/611ed16b-99bf-4840-9cab-f55d1d286e0a | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,تخزين البيانات والنظم الرقمية | إدارة، وجمع البيانات الرقمية وتخزينها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/14764a75-3104-4875-ba1d-57c059b9b013,هندسة الاتصالات,released,knowledge,cross-sector,,التخصص الذي يجمع بين علوم الحاسوب والهندسة الكهربائية لتحسين أنظمة الاتصالات.,http://data.europa.eu/esco/isced-f/0714,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a,حل المشكلات التقنية,released,skill/competence,cross-sector,,تحديد المشكلات التقنية التي تظهر أثناء تشغيل الأجهزة واستخدام البيئات الرقمية وحلها (بدءًا من استكشاف المشكلات وإصلاحها وصولًا إلى حل المشكلات الأكثر تعقيدًا).,http://data.europa.eu/esco/skill/7e5147d1-60b1-4a68-804b-1f5cb0396b91 | http://data.europa.eu/esco/skill/a628d2d1-f40a-4c37-a357-2801726f2996 | http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,حل المشكلات باستخدام الأدوات الرقمية|حل المشكلات باستخدام الأدوات الرقمية | تعريف المشاكل | حل مشاكل الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/14ced458-5f4b-495f-bd3d-9c240614bda0,برنامج أدوب فوتوشوب,released,knowledge,sector-specific,,برنامج الحاسوب Adobe Photoshop هو أداة رسومية لتكنولوجيا المعلومات والاتصالات تعمل على تمكين التحرير الرقمي وتركيب الرسومات لإنشاء رسومات نقطية ثنائية الأبعاد أو رسومات متجهية ثنائية الأبعاد. يتم تطويره بواسطة شركة برمجيات Adobe.,http://data.europa.eu/esco/isced-f/0611 | http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/14d1e367-3efe-4ec5-86ae-eca48710ee4e,تنفيذ سياسات أمن تكنولوجيا المعلومات والاتصالات,released,skill/competence,sector-specific,,"تنفيذ البيانات أو التأكيدات أو القواعد التي تحدد الاستخدام المناسب والحماية لأصول وأنظمة تكنولوجيا المعلومات والاتصالات من المنظمة.  وتشمل سياسات أمن تكنولوجيا المعلومات والاتصالات هذه موضوعات مثل تصنيف البيانات وإدارة كلمات المرور والتحكم في الوصول والتصدي للحوادث.
	",http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,حماية أجهزة تكنولوجيا المعلومات والاتصالات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/14fdac88-6d4a-4e47-9df5-02c6d1e86fdd,IBM InfoSphere DataStage,released,knowledge,sector-specific,,البرنامج الحاسوبي IBM InfoSphere DataStage هو أداة لدمج المعلومات من تطبيقات متعددة، أنشأتها المؤسسات وتحتفظ بها، إلى بنية بيانات واحدة متسقة وشفافة، تم تطويره بواسطة شركة IBM.,http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051 | http://data.europa.eu/esco/isced-f/0612,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1557b114-8222-46d5-acff-d2838909c302,توفير الحلول للسيارات من حيث خدمات الاتصال,released,skill/competence,sector-specific,,"توفير التطبيقات والخدمات التكنولوجية التي تُمكّن السيارات من الاتصال بالإنترنت لنقل البيانات. وتتضمن الحلول للسيارات من حيث خدمات الاتصال الاستفادة من التقنيات مثل نظام تحديد المواقع العالمي (GPS) أو أجهزة الاستشعار أو تحليلات البيانات لتوفير خدمات الاتصال والوصول للأجهزة عن بعد.
	",http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,إنشاء أنظمة الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1558e8f3-67c9-4be6-bf2c-c5ab7b6de5f9,تشغيل معدات طرفية لدفع الأموال إلكترونيًا,released,skill/competence,sector-specific,,تشغيل معدات طرفية لدفع الأموال إلكترونيًّا لتحصيل البطاقات الائتمانية أو بطاقات الخصم من المسافرين.,http://data.europa.eu/esco/skill/bdcac0c8-b77a-4640-9eaf-c0cf3efd1e23 | http://data.europa.eu/esco/skill/c20ac175-3aab-4aaa-9b9e-784c2dfb59cd,معالجة عمليات الدفع | تنفيذ المعاملات المالية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/15c522eb-cd6d-4b00-9d95-db20c0f8df88,إمكانية اقتصاد الطاقة في أنظمة التحول الأوتوماتيكية,released,knowledge,occupation-specific,,"إمكانية اقتصاد الطاقة في أنظمة التحول الأوتوماتيكية من خلال آليات تقدر على تحسين الفعالية وتمَكن من الاستعداد الأمثل للأحداث المقبلة.
   ",http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26 | http://data.europa.eu/esco/isced-f/0713,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2,تحليلات الشبكة,released,knowledge,cross-sector,,خصائص بيانات الويب وأدواتها وتقنيات قياسها وجمعها وتحليلها والإبلاغ عنها للحصول على معلومات حول سلوك المستخدمين وتحسين أداء موقع الويب.,http://data.europa.eu/esco/isced-f/0612,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/162c7407-14ec-43ef-a4c2-31ccd1267850,تصميم البرامج الثابتة,released,skill/competence,cross-sector,,تصميم البرامج الثابتة المناسبة لنظام إلكتروني محدد.,http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,تصميم الأنظمة أو المعدات الكهربائية أو الإلكترونية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/16636767-c215-4cf0-b126-e144fea20926,استخدام تقنيات الصحة الإلكترونية والمتنقلة,released,skill/competence,sector-specific,,استخدام تقنيات الصحة المتنقلة والإلكترونية (التطبيقات والخدمات الإلكترونية) لتحسين الرعاية الصحية المقدَّمة.,http://data.europa.eu/esco/skill/16a00c69-9c74-4c37-96d7-6301d285e5ce | http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,استخدام الخدمات الإلكترونية | استخدام الأدوات الرقمية للتعاون والإنتاجية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/16a00c69-9c74-4c37-96d7-6301d285e5ce,استخدام الخدمات الإلكترونية,released,skill/competence,cross-sector,,المشاركة في المجتمع عن طريق استخدام الخدمات الرقمية العامة والخاصة. التماس فرص تمكين الذات والمواطنة التشاركية عن طريق التكنولوجيات الرقمية المناسبة.,http://data.europa.eu/esco/skill/574257ea-7b64-4100-b7b6-e27c233fe143 | http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,التواصل والتعاون الرقمي|التواصل والتعاون الرقمي | استخدام الأدوات الرقمية للتعاون والإنتاجية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/16e462b2-b8dd-4842-8c31-71d0fb4be474,الصحافة الرقمية,released,knowledge,sector-specific,,"العملية التي يتم من خلالها إنتاج المحتوى التحريري من خلال الوسائط الرقمية وتوزيعها عبر الإنترنت.
	",http://data.europa.eu/esco/skill/3391d6dd-d584-4c8c-9af9-d2f0c45e2b4b | http://data.europa.eu/esco/isced-f/0321,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/172020d1-e151-445b-8173-e2a5fb16fe51,استخدام أدوات هندسة البرامج بمساعدة الحاسوب,released,skill/competence,sector-specific,,استخدام أدوات هندسة البرامج بمساعدة الحاسوب لدعم دورة حياة تطوير البرامج والتطبيقات عالية الجودة التي يمكن الحفاظ عليها بسهولة وتصميمها وتنفيذها.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,برمجة أنظمة الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e,Edmodo,released,knowledge,sector-specific,,شبكة التعليم Edmodo هي منصة للتعلم الإلكتروني لإنشاء وإدارة وترتيب وإعداد تقارير وتسليم تدريب إلكتروني وتواصل المعلمين والطلاب وأولياء الأمور.,http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834 | http://data.europa.eu/esco/isced-f/0612,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1774bd31-8893-44cf-9498-7e3d95508419,قارئ الشاشة,released,knowledge,cross-sector,,"برنامج يُحوِّل عناصر الشاشة مثل النصوص أو الصور أو الأزرار المعروضة في الكمبيوتر إلى طريقة برايل أو كلام. ويُمثّل التكنولوجيا المساعدة التي يستخدمها ضعاف البصر أو المكفوفون لتفسير ما يظهر على شاشة الكمبيوتر من خلال إخراج برايل أو الرموز الصوتية أو عمليات توليف الكلام.
	",http://data.europa.eu/esco/isced-f/0611,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17c9a790-5664-4673-8237-c4cf3c5a8da5,اجراء تقييم تأثير عمليات تكنولوجيا المعلومات والاتصالات على الأعمال التجارية,released,skill/competence,cross-sector,,تقييم النتائج الملموسة لتنفيذ أنظمة تكنولوجيا المعلومات والاتصالات ووظائفها الجديدة على هيكل الأعمال والإجراءات التنظيمية الحالية.,http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,تحليل العمليات التجارية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1859883d-c047-4fe1-8e74-7bb4385d6ad2,استخدام تقنيات التصوير ثلاثية الأبعاد,released,skill/competence,sector-specific,,تنفيذ العديد من التقنيات، مثل النحت الرقمي وتشكيل المنحنيات والمسح ثلاثي الأبعاد لصناعة وتحرير وحفظ واستخدام الصور ثلاثية الأبعاد، مثل السّحُب النقطية والرسوم المتجهة ثلاثية الأبعاد وأشكال السطح ثلاثية الأبعاد.,http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,استخدام الأدوات الرقمية لمعالجة الصوت والصور
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/18ab25a5-ce2d-4cd5-b7b0-3890f595f77d,التحكم بنظام الإنذار,released,skill/competence,sector-specific,,تجهيز نظام الكشف عن عمليات التطفل أو الدخول غير المصرَّح به إلى المرفق وإجراء الصيانة له.,http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,تركيب وإصلاح المعدات الكهربائية والإلكترونية والدقيقة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/18eeffee-2879-42e0-b5fe-5739c6883a01,تطور خدمات وصل البيانات لأغراض الملاحة,released,skill/competence,occupation-specific,,تطوير خدمات وصل البيانات وتقنيات القمر الصناعي لعمليات الاتصالات الجوية الأرضية وتنفيذها.,http://data.europa.eu/esco/skill/f6f66b89-248b-438c-a3ce-196edcb3397c | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,إدارة خدمات الملاحة الجوية | إدارة، وجمع البيانات الرقمية وتخزينها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be,استخدام برمجيات الجداول الحسابية,released,skill/competence,cross-sector,,استخدام أدوات البرمجيات لإعداد البيانات على شكل جدول وتحريرها من أجل إجراء العمليات الحسابية وتنظيم البيانات والمعلومات وإعداد المخططات المستندة إلى البيانات ومن أجل استعادتها.,http://data.europa.eu/esco/skill/d822b4b2-26c7-4bd9-970d-229c6504f615 | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,خلق محتوى رقمي | إدارة، وجمع البيانات الرقمية وتخزينها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,برنامج جافا,released,knowledge,sector-specific,Java Posse | Javax,تقنيات ومبادئ تطوير البرامج، مثل التحليل والخوارزميات والترميز واختبار وجمع نماذج البرمجة في جافا.,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/19c0e68e-6e6c-4698-85dc-ef66a9de2c37,المحافظة على أجهزة شبكة المعلومات,released,skill/competence,cross-sector,,تقييم الأداء وتحديد الأعطال في البنية التحتية لشبكة المعلومات وتأدية مهام الصيانة الدورية التي تمنع العطل ومهام التصليح لضمان التوفر الدائم لمستخدمي النظام.,http://data.europa.eu/esco/skill/c77db25e-bb51-4a10-b2ad-99b48b1b4a37 | http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,القيام بصيانة أجهزة الحاسوب | حل مشاكل الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a165a9b-2006-49e1-90b8-c0709933b4a3,استخدام نظام الاتصالات المعقدة,released,skill/competence,sector-specific,,تركيب أنظمة الاتصالات المعقدة وتشغيلها.,http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,تشغيل معدات الاتصالات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9,استخدام بشكل خلاق التكنولوجيات الرقمية,released,skill/competence,cross-sector,,استخدام الوسائل والتكنولوجيات الرقمية لبناء المعرفة وابتكار العمليات والمنتجات. المشاركة بصفة فردية وجماعية في المعالجة المعرفية لفهم المشكلات المفاهيمية وأوضاع المشكلات في البيئات الرقمية وحلها.,http://data.europa.eu/esco/skill/7e5147d1-60b1-4a68-804b-1f5cb0396b91 | http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,حل المشكلات باستخدام الأدوات الرقمية|حل المشكلات باستخدام الأدوات الرقمية | استخدام الأدوات الرقمية للتعاون والإنتاجية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1abcc511-ba5a-42e0-8d88-7efb39af4c36,تشغيل أنظمة القطع الآلية للأحذية والمنتجات الجلدية,released,skill/competence,sector-specific,,العمل باستخدام برامج المعدات. معالجة المناطق المعيبة في الجلود رقميًّا ووضع العلامات عليها من أجل تجنُّبها. وضع قيود القطع والتداخل لكل نموذج. جمع النماذج وتصنيفها وحملها والتحقق من أوامر القطع وتنفيذها. ضبط معلمات الماكينات والمعدات وتأدية إجراءات بسيطة من أجل الصيانة.,http://data.europa.eu/esco/skill/a7956044-f468-4bc1-a83c-a8821b903a09,تشغيل ماكينات القطع والطحن والتنعيم
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1adec82b-e32b-4acc-bd89-e7d61d387161,تسجيل المواد السمعية,released,skill/competence,occupation-specific,,تسجيل المواد مثل الكتب والصحف والمواد التعليمية على نحو مسموع. تحسين النصوص المكتوبة بإضافة المواد المكملة الصوتية أو إتاحة الوصول إليها من جانب ضعاف البصر.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,تشغيل المعدات السمعية والبصرية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b2889c2-154d-4e5f-b7d1-bd1f07df86ab,انشاء الروايات المتحركة,released,skill/competence,sector-specific,,وضع تسلسل الروايات المتحركة وسير أحداث القصص باستخدام البرامج الحاسوبية وتقنيات الرسم باليد.,http://data.europa.eu/esco/skill/5f782745-6382-4873-b415-8fb91c705b03 | http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,إنشاء صورًا رقمية | ابتكار التصميمات أو العروض الفنية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522,استخدام تقنيات معالجة البيانات,released,skill/competence,cross-sector,,جمع البيانات والمعلومات ذات الصلة ومعالجتها وتحليلها، وتخزين البيانات وتحديثها على نحو سليم وعرض الأرقام والبيانات باستخدام المخططات والرسوم البيانية الإحصائية.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650 | http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/611ed16b-99bf-4840-9cab-f55d1d286e0a | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,التفكير الناقد | تحديد البيانات والمعلومات والمحتوى الرقمي | استخدام قواعد البيانات | تخزين البيانات والنظم الرقمية | إدارة، وجمع البيانات الرقمية وتخزينها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b7c716e-af95-4cda-a42f-6479c8b139f5,MDX,released,knowledge,sector-specific,,لغة الحاسوب MDX هي لغة استعلام لاسترجاع المعلومات من قاعدة بيانات ووثائق تحتوي على المعلومات المطلوبة. يتم تطويرها بواسطة شركة البرمجيات Microsoft.,http://data.europa.eu/esco/skill/9cf681c7-89ec-470c-b651-7fe03786f586 | http://data.europa.eu/esco/isced-f/0613,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1bba98a7-92b9-450b-9235-e0c905f8f3c4,هندسة المعلومات,released,knowledge,sector-specific,,الأساليب التي يتم من خلالها إنشاء المعلومات وتنظيمها وتخزينها والحفاظ عليها وربطها وتبادلها واستخدامها.,http://data.europa.eu/esco/isced-f/0612,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1bc718b6-ed90-4a9d-9fa7-8cec928a4581,استخدام مجموعة برامج إبداعية,released,skill/competence,occupation-specific,,"استخدام مجموعة برامج إبداعية مثل ""Adobe"" للمساعدة في التصميم البياني.",http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,استخدام الأدوات الرقمية لمعالجة الصوت والصور
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c00bc98-2713-4c62-82c5-6d86f2e6a4cb,مبادئ الرسوم المتحركة,released,knowledge,sector-specific,,مبادئ الرسوم المتحركة ثنائية الأبعاد وثلاثية الأبعاد، مثل حركة الجسم والكينماتيكا واللقطة البعيدة والتوقع والانكماش والتمدد.,http://data.europa.eu/esco/isced-f/0211,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c2978b8-bb0d-4249-9c23-877571a4dffa,أمن السحاب (كلاود) والتوافق,released,knowledge,sector-specific,,"مفاهيم أمن السحاب والتوافق، وتشمل نموذج المسؤولية المشتركة، وإمكانيات إدارة الوصول للسحاب والموارد لدعم الأمن.
	",http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0 | http://data.europa.eu/esco/isced-f/0612,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c43679a-c6fc-4b42-bb8b-452a34ae9b73,استخدام برمجيات كروماتوغرافيا,released,skill/competence,sector-specific,,استخدام برمجيات نظام بيانات كروماتوغرافيا والذي يجمع نتائج كاشفات الكروماتوغرافيا وتحليلها.,http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,إدارة، وجمع البيانات الرقمية وتخزينها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c7fbce8-741b-416a-8b34-f9900e0ddd52,Shiva,released,knowledge,sector-specific,,"محرك الألعاب متعدد المنصات وهو إطار عمل برمجي يتكون من بيئات تطوير متكاملة وأدوات تصميم متخصصة، مصممة خصيصًا للتكرار السريع للألعاب الحاسوبية المستندة إلى المستخدم. 
 ",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,
